seat_id,seat_number,seat_name,division,district,upazila,voting_finalized,total_votes,top_three_candidates,top_three,bnp_votes,bnp_ratio,jamaat_votes,jamaat_ratio,democracy_platform_votes,democracy_platform_ratio,eleven_party_alliance_votes,eleven_party_alliance_ratio,bnp_alliance_votes,bnp_alliance_ratio,bnp_vs_eleven_party_alliance_votes,bnp_vs_eleven_party_alliance_ratio,Amar Bangladesh Party (AB),Amjanatar Dol,Bangladesh Congress,Bangladesh Development Party (BDP),Bangladesh Islami Front (BIF),Bangladesh Jamaat-e-Islami (Jamaat),Bangladesh Jatiya Party (BJP),Bangladesh Jatiya Party (Matin),Bangladesh Jatiya Samajtantrik Dal (Bangladesh JaSad),Bangladesh Kallyan Party (BKP),Bangladesh Khelafat Andolon (BKA),Bangladesh Khelafat Majlish (BKM),Bangladesh Labour Party,Bangladesh Liberal Democratic Party (LDP),Bangladesh Minority Janata Party (BMJP),Bangladesh Muslim League (BML),Bangladesh National Awami Party–Bangladesh NAP (BNAP),Bangladesh Nationalist Front (BNF),Bangladesh Nationalist Party (BNP),Bangladesh Nezame Islam Party (BNIP),Bangladesh Republican Party (BRP),Bangladesh Samajtantrik Dal (Basad),Bangladesh Sangskritik Muktijote (BSM),Bangladesh Somo Odhikar Party (BEP),Bangladesh Supreme Party (BSP),Communist Party of Bangladesh (CPB),Ganatantri Party (GP),Ganosanhati Andolan (GSA),Gono Forum (GF),Gono Front (GF),Gono Odhikar Parishad (GOP),Independent Candidate (Independent),Insaniyat Biplob Bangladesh (IBB),Islami Andolan Bangladesh (IAB),Islami Oikya Jote (IOJ),Islamic Front Bangladesh (IFB),Jamiat Ulema-e-Islam Bangladesh (JUIB),Janotar Dol,Jatiya Ganatantrik Party (JAGPA),Jatiya Party (JaPa),Jatiya Party (Manju) (JP–Manju),Jatiya Samajtantrik Dal (JSD),Jatiya Samajtantrik Dal-JASAD,Khelafat Majlis,Nagorik Oikya (NO),National Citizen Party (NCP),National People's Party (NPP),Nationalist Democratic Movement (NDM),Revolutionary Workers Party of Bangladesh (RWPB),Socialist Party of Bangladesh (Marxist) (SPB-M),Zaker Party (ZP)
319716,74,Meherpur 2,Khulna,Meherpur,Gangni Upazila,True,182294.0,"Md. Nazmul Huda (Bangladesh Jamaat-e-Islami (Jamaat)) 52.8%, Md. Amzad Hossain (Bangladesh Nationalist Party (BNP)) 47.2%","Bangladesh Jamaat-e-Islami (Jamaat) (52.8%), Bangladesh Nationalist Party (BNP) (47.2%)",85988.0,0.4716995622456033,96306.0,0.5283004377543967,0.0,0.0,96306.0,0.5283004377543967,85988.0,0.4716995622456033,0.0,0.0,-,-,-,-,-,96306.0,-,-,-,-,-,-,-,-,-,-,-,-,85988.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
319586,75,Kushtia 1,Khulna,Kushtia,Daulatpur Upazila,True,276669.0,"Reza Ahammed (Bangladesh Nationalist Party (BNP)) 60.0%, Md. Belal Uddin (Bangladesh Jamaat-e-Islami (Jamaat)) 31.3%, Md. Nuruzzaman (Independent Candidate (Independent)) 6.5%","Bangladesh Nationalist Party (BNP) (60.0%), Bangladesh Jamaat-e-Islami (Jamaat) (31.3%), Independent Candidate (Independent) (6.5%)",165909.0,0.5996660269130261,86682.0,0.31330579139694004,203.0,0.0007337287516852268,86682.0,0.31330579139694004,166522.0,0.6018816708774746,0.0,0.0,-,-,-,-,-,86682.0,-,-,-,-,-,-,-,-,-,-,-,-,165909.0,-,-,-,-,-,-,-,-,-,-,-,613.0,17864.0,-,4063.0,-,241.0,-,-,-,1094.0,-,203.0,-,-,-,-,-,-,-,-,-
319591,76,Kushtia 2,Khulna,Kushtia,"Mirpur Upazila, Bheramara Upazila",True,341719.0,"Md. Abdul Gafur (Bangladesh Jamaat-e-Islami (Jamaat)) 56.2%, Ragib Rauf Chowdhury (Bangladesh Nationalist Party (BNP)) 42.1%, Md. Ali (Islami Andolan Bangladesh (IAB)) 1.1%","Bangladesh Jamaat-e-Islami (Jamaat) (56.2%), Bangladesh Nationalist Party (BNP) (42.1%), Islami Andolan Bangladesh (IAB) (1.1%)",143821.0,0.42087504645629886,192083.0,0.5621080478404771,0.0,0.0,192083.0,0.5621080478404771,143821.0,0.42087504645629886,0.0,0.0,-,-,-,-,-,192083.0,-,-,-,-,-,-,-,-,-,-,-,-,143821.0,-,-,-,-,-,-,805.0,-,-,-,-,-,-,-,3887.0,-,1123.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
319596,77,Kushtia 3,Khulna,Kushtia,Kushtia Sadar Upazila,True,316404.0,"Md. Amir Hamza (Bangladesh Jamaat-e-Islami (Jamaat)) 57.7%, Md. Zakir Hossain Sarkar (Bangladesh Nationalist Party (BNP)) 40.3%, Md. Abdullah Akhand (Islami Andolan Bangladesh (IAB)) 1.6%","Bangladesh Jamaat-e-Islami (Jamaat) (57.7%), Bangladesh Nationalist Party (BNP) (40.3%), Islami Andolan Bangladesh (IAB) (1.6%)",127559.0,0.403152298959558,182476.0,0.5767183727133665,442.0,0.0013969482054588438,182476.0,0.5767183727133665,127858.0,0.40409729333383904,0.0,0.0,-,-,-,-,-,182476.0,-,-,-,-,-,-,-,-,-,-,-,-,127559.0,-,475.0,442.0,-,-,-,-,-,-,-,-,299.0,-,-,5153.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
319601,78,Kushtia 4,Khulna,Kushtia,"Kumarkhali Upazila, Khoksa Upazila",True,302777.0,"Md. Afzal Hossain (Bangladesh Jamaat-e-Islami (Jamaat)) 48.9%, Syed Mehdi Ahmed Rumi (Bangladesh Nationalist Party (BNP)) 46.1%, Anwar Khan (Islami Andolan Bangladesh (IAB)) 4.5%","Bangladesh Jamaat-e-Islami (Jamaat) (48.9%), Bangladesh Nationalist Party (BNP) (46.1%), Islami Andolan Bangladesh (IAB) (4.5%)",139603.0,0.46107531285401465,148201.0,0.4894724500209725,0.0,0.0,148509.0,0.49048970034051464,139603.0,0.46107531285401465,0.0,0.0,-,-,-,-,-,148201.0,-,-,-,-,-,-,308.0,-,671.0,-,-,-,139603.0,-,-,-,-,-,-,-,-,-,255.0,-,-,-,-,13739.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
318971,79,Chuadanga 1,Khulna,Chuadanga,"Chuadanga Sadar Upazila, Alamdanga Upazila (partial)",True,374356.0,"Md. Masud Parvez (Bangladesh Jamaat-e-Islami (Jamaat)) 56.4%, Md. Sharifuzzaman (Bangladesh Nationalist Party (BNP)) 40.9%, Md. Zahurul Islam (Islami Andolan Bangladesh (IAB)) 2.7%","Bangladesh Jamaat-e-Islami (Jamaat) (56.4%), Bangladesh Nationalist Party (BNP) (40.9%), Islami Andolan Bangladesh (IAB) (2.7%)",153193.0,0.4092174293987541,211041.0,0.5637441365972496,0.0,0.0,211041.0,0.5637441365972496,153193.0,0.4092174293987541,0.0,0.0,-,-,-,-,-,211041.0,-,-,-,-,-,-,-,-,-,-,-,-,153193.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10122.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
318976,80,Chuadanga 2,Khulna,Chuadanga,"Damurhuda Upazila, Jibannagar Upazila, Alamdanga Upazila (partial)",True,378262.0,"Md. Ruhul Amin (Bangladesh Jamaat-e-Islami (Jamaat)) 55.0%, Mahmud Hasan Khan (Bangladesh Nationalist Party (BNP)) 43.3%, Md. Hasanuzzaman (Islami Andolan Bangladesh (IAB)) 1.7%","Bangladesh Jamaat-e-Islami (Jamaat) (55.0%), Bangladesh Nationalist Party (BNP) (43.3%), Islami Andolan Bangladesh (IAB) (1.7%)",163877.0,0.4332367512464905,208011.0,0.5499124945143842,0.0,0.0,208011.0,0.5499124945143842,163877.0,0.4332367512464905,0.0,0.0,-,-,-,-,-,208011.0,-,-,-,-,-,-,-,-,-,-,-,-,163877.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6374.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
319441,81,Jhenaidah 1,Khulna,Jhenaidah,Shailkupa Upazila,True,232324.0,"Md. Asaduzzaman (Bangladesh Nationalist Party (BNP)) 74.6%, Abu Saleh Md. Matiur Rahman (Bangladesh Jamaat-e-Islami (Jamaat)) 24.6%, Monika Alam (Jatiya Party (JaPa)) 0.4%","Bangladesh Nationalist Party (BNP) (74.6%), Bangladesh Jamaat-e-Islami (Jamaat) (24.6%), Jatiya Party (JaPa) (0.4%)",173381.0,0.7462896644341523,57055.0,0.24558375372324856,0.0,0.0,57665.0,0.24820939722112223,173381.0,0.7462896644341523,0.0,0.0,610.0,-,-,-,-,57055.0,-,-,-,-,-,-,-,-,-,-,-,-,173381.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,969.0,-,-,-,-,-,-,-,-,-,309.0,-
319446,82,Jhenaidah 2,Khulna,Jhenaidah,"Harinakunda Upazila, Jhenaidah Sadar Upazila",True,378148.0,"Ali Azam Md. Abu Bakar (Bangladesh Jamaat-e-Islami (Jamaat)) 51.8%, Md. Abdul Majid (Bangladesh Nationalist Party (BNP)) 46.5%, Hm Momtajur Rahman (Islami Andolan Bangladesh (IAB)) 1.2%","Bangladesh Jamaat-e-Islami (Jamaat) (51.8%), Bangladesh Nationalist Party (BNP) (46.5%), Islami Andolan Bangladesh (IAB) (1.2%)",175984.0,0.4653839237547204,195702.0,0.517527528904027,340.0,0.0008991188635137566,195702.0,0.517527528904027,175984.0,0.4653839237547204,0.0,0.0,-,-,-,-,-,195702.0,-,-,-,-,-,-,-,-,-,-,-,-,175984.0,-,-,340.0,-,-,-,557.0,-,-,-,-,-,-,-,4571.0,-,-,-,-,-,994.0,-,-,-,-,-,-,-,-,-,-,-
319451,83,Jhenaidah 3,Khulna,Jhenaidah,"Kotchandpur Upazila, Moheshpur Upazila",True,329886.0,"Md. Matiar Rahman (Bangladesh Jamaat-e-Islami (Jamaat)) 53.3%, Md. Mehedi Hasan (Bangladesh Nationalist Party (BNP)) 45.4%, Sarwar Hossain (Islami Andolan Bangladesh (IAB)) 1.2%","Bangladesh Jamaat-e-Islami (Jamaat) (53.3%), Bangladesh Nationalist Party (BNP) (45.4%), Islami Andolan Bangladesh (IAB) (1.2%)",149821.0,0.4541599219124182,175857.0,0.5330841563449191,0.0,0.0,175857.0,0.5330841563449191,150209.0,0.45533608579933676,0.0,0.0,-,-,-,-,-,175857.0,-,-,-,-,-,-,-,-,-,-,-,-,149821.0,-,-,-,-,-,-,-,-,-,-,-,388.0,-,-,3820.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
319456,84,Jhenaidah 4,Khulna,Jhenaidah,Kaliganj Upazila,True,264994.0,"Md. Abu Talib (Bangladesh Jamaat-e-Islami (Jamaat)) 40.0%, Md. Saiful Islam Firoz (Independent Candidate (Independent)) 29.1%, Md. Rashed Khan (Bangladesh Nationalist Party (BNP)) 29.1%","Bangladesh Jamaat-e-Islami (Jamaat) (40.0%), Independent Candidate (Independent) (29.1%), Bangladesh Nationalist Party (BNP) (29.1%)",77104.0,0.2909650784546065,105999.0,0.40000528313848616,0.0,0.0,105999.0,0.40000528313848616,77104.0,0.2909650784546065,0.0,0.0,-,-,-,-,-,105999.0,-,-,-,-,-,-,-,-,-,-,-,-,77104.0,-,-,-,-,-,-,-,-,-,267.0,-,-,77104.0,-,3907.0,-,-,-,-,-,613.0,-,-,-,-,-,-,-,-,-,-,-
319391,85,Jashore 1,Khulna,Jashore,Sharsha Upazila,True,215801.0,"Md. Azizur Rahman (Bangladesh Jamaat-e-Islami (Jamaat)) 55.2%, Md. Nuruzzaman Liton (Bangladesh Nationalist Party (BNP)) 43.3%, Md. Baktiar Rahman (Islami Andolan Bangladesh (IAB)) 0.8%","Bangladesh Jamaat-e-Islami (Jamaat) (55.2%), Bangladesh Nationalist Party (BNP) (43.3%), Islami Andolan Bangladesh (IAB) (0.8%)",93542.0,0.4334641637434488,119093.0,0.5518649125814987,0.0,0.0,119093.0,0.5518649125814987,93542.0,0.4334641637434488,0.0,0.0,-,-,-,-,-,119093.0,-,-,-,-,-,-,-,-,-,-,-,-,93542.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1768.0,-,-,-,-,-,1398.0,-,-,-,-,-,-,-,-,-,-,-
319396,86,Jashore 2,Khulna,Jashore,"Chaugachha Upazila, Manirampur Upazila",True,334861.0,"Md. Moslehuddin Farid (Bangladesh Jamaat-e-Islami (Jamaat)) 54.0%, Mst. Sabira Sultana (Bangladesh Nationalist Party (BNP)) 43.7%, Md. Idris Ali (Islami Andolan Bangladesh (IAB)) 1.7%","Bangladesh Jamaat-e-Islami (Jamaat) (54.0%), Bangladesh Nationalist Party (BNP) (43.7%), Islami Andolan Bangladesh (IAB) (1.7%)",146447.0,0.4373366859682077,180965.0,0.5404182631002117,472.0,0.0014095400778233356,181381.0,0.5416605696094797,146447.0,0.4373366859682077,0.0,0.0,416.0,-,-,-,-,180965.0,-,-,-,-,-,-,-,-,-,-,-,203.0,146447.0,-,-,472.0,-,-,-,-,-,-,-,-,-,577.0,-,5781.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
319401,87,Jashore 3,Khulna,Jashore,Jessore Sadar Upazila,True,408053.0,"Anindya Islam Amit (Bangladesh Nationalist Party (BNP)) 49.3%, Md. Abdul Qader (Bangladesh Jamaat-e-Islami (Jamaat)) 45.9%, Md. Shoaib Hossain (Islami Andolan Bangladesh (IAB)) 3.3%","Bangladesh Nationalist Party (BNP) (49.3%), Bangladesh Jamaat-e-Islami (Jamaat) (45.9%), Islami Andolan Bangladesh (IAB) (3.3%)",201339.0,0.49341384575042946,187463.0,0.4594084591952516,0.0,0.0,187463.0,0.4594084591952516,201339.0,0.49341384575042946,0.0,0.0,-,-,-,-,-,187463.0,-,-,-,-,-,-,-,-,-,-,-,-,201339.0,-,-,-,-,-,-,753.0,-,-,-,-,-,-,-,13322.0,-,-,-,-,1772.0,3404.0,-,-,-,-,-,-,-,-,-,-,-
319406,88,Jashore 4,Khulna,Jashore,"Abhaynagar Upazila, Bagerpara Upazila, Basundia Union",True,313188.0,"Md. Golam Rasool (Bangladesh Jamaat-e-Islami (Jamaat)) 56.5%, Md. Matiar Rahman Farazi (Bangladesh Nationalist Party (BNP)) 42.1%, Md. Zahurul Haque (Jatiya Party (JaPa)) 0.6%","Bangladesh Jamaat-e-Islami (Jamaat) (56.5%), Bangladesh Nationalist Party (BNP) (42.1%), Jatiya Party (JaPa) (0.6%)",131917.0,0.4212070705135573,176912.0,0.5648747717026195,0.0,0.0,177213.0,0.5658358557799149,131917.0,0.4212070705135573,0.0,0.0,-,-,-,-,-,176912.0,-,-,-,-,-,-,-,-,1510.0,-,-,-,131917.0,-,-,-,-,-,-,-,-,-,-,-,-,797.0,-,-,-,-,-,-,-,1751.0,-,-,-,301.0,-,-,-,-,-,-,-
319411,89,Jashore 5,Khulna,Jashore,"Avoynagar Upazila (partial), Monirampur Upazila (partial)",True,279441.0,"Gazi Enamul Haque (Bangladesh Jamaat-e-Islami (Jamaat)) 47.6%, Md. Iqbal Hossain (Independent Candidate (Independent)) 30.4%, Rashid Ahmad (Bangladesh Nationalist Party (BNP)) 19.6%","Bangladesh Jamaat-e-Islami (Jamaat) (47.6%), Independent Candidate (Independent) (30.4%), Bangladesh Nationalist Party (BNP) (19.6%)",54875.0,0.19637418990055147,132876.0,0.47550645753486426,0.0,0.0,132876.0,0.47550645753486426,54875.0,0.19637418990055147,0.0,0.0,-,-,-,-,-,132876.0,-,-,-,-,-,-,-,-,-,-,-,-,54875.0,-,-,-,-,-,-,-,-,-,-,-,-,85045.0,-,4400.0,-,-,-,-,-,2245.0,-,-,-,-,-,-,-,-,-,-,-
319416,90,Jashore 6,Khulna,Jashore,Keshabpur Upazila,True,175322.0,"Md. Moktar Ali (Bangladesh Jamaat-e-Islami (Jamaat)) 52.6%, Md. Abul Hossain Azad (Bangladesh Nationalist Party (BNP)) 45.7%, Md. Shahidul Islam (Islami Andolan Bangladesh (IAB)) 0.7%","Bangladesh Jamaat-e-Islami (Jamaat) (52.6%), Bangladesh Nationalist Party (BNP) (45.7%), Islami Andolan Bangladesh (IAB) (0.7%)",80141.0,0.4571074936402733,92234.0,0.5260834350509348,0.0,0.0,92906.0,0.5299163824277615,80141.0,0.4571074936402733,0.0,0.0,672.0,-,-,-,-,92234.0,-,-,-,-,-,-,-,-,-,-,-,-,80141.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1285.0,-,-,-,-,-,990.0,-,-,-,-,-,-,-,-,-,-,-
319676,91,Magura 1,Khulna,Magura,"Magura Sadar Upazila, Shalikha Upazila",True,292560.0,"Md. Monowar Hossain (Bangladesh Nationalist Party (BNP)) 63.4%, Abdul Matin (Bangladesh Jamaat-e-Islami (Jamaat)) 30.7%, Md. Nazirul Islam (Islami Andolan Bangladesh (IAB)) 4.6%","Bangladesh Nationalist Party (BNP) (63.4%), Bangladesh Jamaat-e-Islami (Jamaat) (30.7%), Islami Andolan Bangladesh (IAB) (4.6%)",185338.0,0.6335042384468144,89691.0,0.30657301066447906,1237.0,0.004228192507519825,89691.0,0.30657301066447906,185630.0,0.6345023243095433,0.0,0.0,-,-,821.0,-,-,89691.0,-,-,-,-,-,-,-,-,-,-,-,-,185338.0,-,-,1237.0,-,-,-,-,-,-,-,-,292.0,-,-,13414.0,-,-,-,-,-,1767.0,-,-,-,-,-,-,-,-,-,-,-
319681,92,Magura 2,Khulna,Magura,"Mohammadpur Upazila, Sreepur Upazila, Magura Sadar Upazila (partial)",True,284084.0,"Nitai Roy Chowdhury (Bangladesh Nationalist Party (BNP)) 52.1%, Md. Mushtarshed Billah (Bangladesh Jamaat-e-Islami (Jamaat)) 41.2%, Mostofa Kamal (Islami Andolan Bangladesh (IAB)) 5.7%","Bangladesh Nationalist Party (BNP) (52.1%), Bangladesh Jamaat-e-Islami (Jamaat) (41.2%), Islami Andolan Bangladesh (IAB) (5.7%)",147896.0,0.5206065811520536,117018.0,0.41191337773334646,0.0,0.0,117018.0,0.41191337773334646,147896.0,0.5206065811520536,0.0,0.0,-,-,-,-,-,117018.0,-,-,-,-,-,-,-,-,-,-,-,-,147896.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16223.0,-,-,-,-,-,2947.0,-,-,-,-,-,-,-,-,-,-,-
319866,93,Narail 1,Khulna,Narail,"Kalia Upazila (partial), Narail Sadar Upazila (partial)",True,185118.0,"Bishwas Jahangir Alam (Bangladesh Nationalist Party (BNP)) 54.0%, Md. Obaidullah (Bangladesh Jamaat-e-Islami (Jamaat)) 40.6%, Abdul Aziz (Islami Andolan Bangladesh (IAB)) 3.4%","Bangladesh Nationalist Party (BNP) (54.0%), Bangladesh Jamaat-e-Islami (Jamaat) (40.6%), Islami Andolan Bangladesh (IAB) (3.4%)",99975.0,0.5400609341068939,75225.0,0.4063624282889832,0.0,0.0,75225.0,0.4063624282889832,99975.0,0.5400609341068939,0.0,0.0,-,-,-,-,-,75225.0,-,-,-,-,-,-,-,-,-,-,-,-,99975.0,-,-,-,-,-,-,-,-,-,-,-,-,3105.0,-,6352.0,-,-,-,-,-,461.0,-,-,-,-,-,-,-,-,-,-,-
319871,94,Narail 2,Khulna,Narail,"Lohagara Upazila, Narail Sadar Upazila (partial)",True,248257.0,"Md. Ataur Rahman (Bangladesh Jamaat-e-Islami (Jamaat)) 47.6%, Md. Monirul Islam (Independent Candidate (Independent)) 31.6%, A. Z. M. Fariduzzaman (Bangladesh Nationalist Party (BNP)) 18.3%","Bangladesh Jamaat-e-Islami (Jamaat) (47.6%), Independent Candidate (Independent) (31.6%), Bangladesh Nationalist Party (BNP) (18.3%)",45463.0,0.18312877381101036,118142.0,0.47588587632977114,0.0,0.0,118142.0,0.47588587632977114,45802.0,0.18449429421929694,0.0,0.0,-,-,-,-,-,118142.0,-,-,-,-,-,-,-,-,-,-,-,-,45463.0,-,-,-,220.0,-,-,-,-,-,-,-,339.0,78676.0,-,4729.0,-,-,-,-,-,688.0,-,-,-,-,-,-,-,-,-,-,-
318651,95,Bagerhat 1,Khulna,Bagerhat,"Fakirhat Upazila, Mollahat Upazila, Chitalmari Upazila",True,244871.0,"Md. Mashiur Rahman Khan (Bangladesh Jamaat-e-Islami (Jamaat)) 48.0%, Kapil Krishna Mondal (Bangladesh Nationalist Party (BNP)) 46.7%, Md. Sheikh Masud Rana (Independent Candidate (Independent)) 2.6%","Bangladesh Jamaat-e-Islami (Jamaat) (48.0%), Bangladesh Nationalist Party (BNP) (46.7%), Independent Candidate (Independent) (2.6%)",114323.0,0.4668703113067697,117527.0,0.4799547516855814,0.0,0.0,117818.0,0.4811431325065034,114323.0,0.4668703113067697,0.0,0.0,291.0,-,-,-,-,117527.0,-,-,-,-,-,-,-,-,-,409.0,-,-,114323.0,-,-,-,-,-,-,-,-,-,-,-,-,11750.0,-,-,-,-,-,-,-,571.0,-,-,-,-,-,-,-,-,-,-,-
318656,96,Bagerhat 2,Khulna,Bagerhat,"Bagerhat Sadar Upazila, Kachua Upazila",True,237396.0,"Sheikh Manjurul Haque (Bangladesh Jamaat-e-Islami (Jamaat)) 49.6%, Sheikh Md. Zakir Hossain (Bangladesh Nationalist Party (BNP)) 28.0%, M. A. H. Selim (Independent Candidate (Independent)) 20.6%","Bangladesh Jamaat-e-Islami (Jamaat) (49.6%), Bangladesh Nationalist Party (BNP) (28.0%), Independent Candidate (Independent) (20.6%)",66409.0,0.2797393384892753,117709.0,0.49583396518896694,0.0,0.0,117709.0,0.49583396518896694,66409.0,0.2797393384892753,0.0,0.0,-,-,-,-,-,117709.0,-,-,-,-,-,-,-,-,-,-,-,-,66409.0,-,-,-,-,-,-,-,-,-,-,-,-,48965.0,-,4313.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
318661,97,Bagerhat 3,Khulna,Bagerhat,"Rampal Upazila, Mongla Upazila",True,190625.0,"Sheikh Faridul Islam (Bangladesh Nationalist Party (BNP)) 53.9%, Md. Abdul Wadud Sheikh (Bangladesh Jamaat-e-Islami (Jamaat)) 43.8%, Sheikh Zillur Rahman (Islami Andolan Bangladesh (IAB)) 1.9%","Bangladesh Nationalist Party (BNP) (53.9%), Bangladesh Jamaat-e-Islami (Jamaat) (43.8%), Islami Andolan Bangladesh (IAB) (1.9%)",102661.0,0.5385495081967213,83550.0,0.4382950819672131,349.0,0.0018308196721311476,83550.0,0.4382950819672131,102661.0,0.5385495081967213,0.0,0.0,-,-,-,-,-,83550.0,-,-,-,-,-,-,-,-,-,-,-,-,102661.0,-,-,-,-,-,-,-,-,-,-,-,-,425.0,-,3640.0,-,-,-,-,-,-,-,349.0,-,-,-,-,-,-,-,-,-
318666,98,Bagerhat 4,Khulna,Bagerhat,"Morrelganj Upazila, Sharankhola Upazila",True,224585.0,"Md. Abdul Alim (Bangladesh Jamaat-e-Islami (Jamaat)) 51.7%, Som Nath De (Bangladesh Nationalist Party (BNP)) 43.8%, Md. Omar Faruk (Islami Andolan Bangladesh (IAB)) 3.8%","Bangladesh Jamaat-e-Islami (Jamaat) (51.7%), Bangladesh Nationalist Party (BNP) (43.8%), Islami Andolan Bangladesh (IAB) (3.8%)",98326.0,0.4378119642896899,116067.0,0.5168065543112853,315.0,0.0014025869937885434,116067.0,0.5168065543112853,98326.0,0.4378119642896899,0.0,0.0,-,-,-,-,-,116067.0,-,-,-,-,-,-,-,-,-,-,-,-,98326.0,-,-,-,-,-,-,-,-,-,-,-,-,229.0,-,8501.0,-,-,-,-,-,1147.0,-,-,315.0,-,-,-,-,-,-,-,-
319491,99,Khulna 1,Khulna,Khulna,"Batiaghata Upazila, Dacope Upazila",True,206507.0,"Amir Ejaz Khan (Bangladesh Nationalist Party (BNP)) 58.8%, Krishna Nandi (Bangladesh Jamaat-e-Islami (Jamaat)) 34.1%, Md. Abu Sayed (Islami Andolan Bangladesh (IAB)) 2.7%","Bangladesh Nationalist Party (BNP) (58.8%), Bangladesh Jamaat-e-Islami (Jamaat) (34.1%), Islami Andolan Bangladesh (IAB) (2.7%)",121352.0,0.5876410969119691,70346.0,0.34064704828407755,513.0,0.0024841772918109315,70346.0,0.34064704828407755,121436.0,0.5880478627843124,0.0,0.0,-,-,-,-,881.0,70346.0,-,-,-,-,-,-,-,-,567.0,-,-,-,121352.0,-,-,-,-,169.0,-,4742.0,-,-,-,-,84.0,1604.0,-,5619.0,-,-,-,-,-,630.0,-,513.0,-,-,-,-,-,-,-,-,-
319496,100,Khulna 2,Khulna,Khulna,"Khulna City Corporation (Wards 9-14, 16-24, 27-31)",True,189284.0,"Sheikh Jahangir Hossain Helal (Bangladesh Jamaat-e-Islami (Jamaat)) 49.5%, Nazrul Islam Manju (Bangladesh Nationalist Party (BNP)) 46.6%, Amanullah (Islami Andolan Bangladesh (IAB)) 3.9%","Bangladesh Jamaat-e-Islami (Jamaat) (49.5%), Bangladesh Nationalist Party (BNP) (46.6%), Islami Andolan Bangladesh (IAB) (3.9%)",88197.0,0.4659506350246191,93789.0,0.4954935440924748,0.0,0.0,93789.0,0.4954935440924748,88197.0,0.4659506350246191,0.0,0.0,-,-,-,-,-,93789.0,-,-,-,-,-,-,-,-,-,-,-,-,88197.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7298.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
319501,101,Khulna 3,Khulna,Khulna,"Khulna City Corporation (Wards 1-8, 15, 25, 26, 32), Khanjahan Ali Police Station Area, Dighalia Upazila (partial)",True,149104.0,"Rakibul Islam (Bangladesh Nationalist Party (BNP)) 50.2%, Md. Mahfuzur Rahman (Bangladesh Jamaat-e-Islami (Jamaat)) 44.3%, Md. A. A. Auwal (Islami Andolan Bangladesh (IAB)) 3.8%","Bangladesh Nationalist Party (BNP) (50.2%), Bangladesh Jamaat-e-Islami (Jamaat) (44.3%), Islami Andolan Bangladesh (IAB) (3.8%)",74845.0,0.5019650713595879,66010.0,0.4427111278034124,246.0,0.001649855134671102,66010.0,0.4427111278034124,74845.0,0.5019650713595879,0.0,0.0,-,-,-,-,-,66010.0,-,-,-,-,-,-,-,-,-,-,-,-,74845.0,-,-,246.0,-,-,-,-,-,-,-,-,-,1087.0,-,5705.0,-,-,-,-,-,1070.0,-,-,-,-,-,-,-,141.0,-,-,-
319506,102,Khulna 4,Khulna,Khulna,"Dighalia Upazila (partial), Rupsa Upazila, Terokhada Upazila",True,246896.0,"S. K. Azizul Bari (Bangladesh Nationalist Party (BNP)) 49.9%, S. M. Sakhaowat Hossain (Khelafat Majlis) 44.4%, Yunus Ahmed Sheikh (Islami Andolan Bangladesh (IAB)) 5.4%","Bangladesh Nationalist Party (BNP) (49.9%), Khelafat Majlis (44.4%), Islami Andolan Bangladesh (IAB) (5.4%)",123162.0,0.49884161752316764,0.0,0.0,0.0,0.0,109530.0,0.443628086319746,123162.0,0.49884161752316764,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,123162.0,-,-,-,-,-,-,-,-,-,-,-,-,859.0,-,13345.0,-,-,-,-,-,-,-,-,-,109530.0,-,-,-,-,-,-,-
